Date,Day,Hour,PT,ES,FR,UK,DE,FI,,,Dexcription,PT,ES,FR,UK,DE,FI,,Load Number,Load max
08/22/2016,132,5,32.94,32.94,18.31,18.31,18.08,24.12,,,,,,,,,,,,
08/22/2016,132,6,33.39,33.39,24.08,24.08,24.08,24.47,,,,,,,,,,,,
08/22/2016,132,7,37.92,37.92,30.93,30.93,30.93,23.31,,,,,,,,,,,,
08/22/2016,132,8,40.1,40.1,34.05,34.05,34.05,23.64,,,,,,,,,,,,
08/22/2016,132,9,43.02,43.02,33.96,33.96,30.96,23.52,,,,,,,,,,,,
08/22/2016,132,10,44.6,44.6,30.93,30.93,28.93,21.62,,,,,,,,,,,,
08/22/2016,132,11,44.57,44.57,30.42,30.42,26.95,20.73,,,,,,,,,,,,
08/22/2016,132,12,44.1,44.1,29.1,25.24,25.24,19.08,,,,,,,,,,,,
08/22/2016,132,13,44.57,44.57,28.81,28.81,24.15,18.46,,,,,,,,,,,,
08/22/2016,132,14,46.1,46.1,27.44,24.75,24.75,18.24,,,,,,,,,,,,
08/22/2016,132,15,45.5,45.5,26.7,26.7,25.07,19.11,,,,,,,,,,,,
08/22/2016,132,16,45.1,45.1,27.53,27.53,25.14,21.16,,,,,,,,,,,,
08/22/2016,132,17,45.1,45.1,29.08,29.08,27.47,22.98,,,,,,,,,,,,
08/22/2016,132,18,44.2,44.2,32.28,29.79,29.79,40.05,,,,,,,,,,,,
08/22/2016,132,19,42.67,42.67,34.36,32.91,32.91,45.67,,,,,,,,,,,,
08/22/2016,132,20,42.1,42.1,32.85,32.85,32.85,39.99,,,,,,,,,,,,
08/22/2016,132,21,43.5,43.5,31.69,31.69,31.84,36.04,,,,,,,,,,,,
08/22/2016,132,22,46,46,28.11,28.11,29.98,34.62,,,,,,,,,,,,
08/22/2016,132,23,44,44,25.14,25.14,25.14,31.23,,,,,,,,,,,,
08/21/2016,133,1,38.01,38.01,23.07,23.07,23.07,29.32,,,,,,,,,,,,
08/21/2016,133,2,33.79,33.79,21.41,21.41,21.41,27.19,,,,,,,,,,,,
08/21/2016,133,3,32.69,32.69,20.55,20.55,20.55,20.87,,,,,,,,,,,,
08/21/2016,133,4,32.2,32.2,21.13,21.13,21.13,20.66,,,,,,,,,,,,
08/21/2016,133,5,31.9,31.9,23,23,23,21.85,,,,,,,,,,,,
08/21/2016,133,6,31.7,31.7,28.07,28.07,28.07,22.88,,,,,,,,,,,,
08/21/2016,133,7,31.48,31.48,36.14,36.14,36.14,22.76,,,,,,,,,,,,
08/21/2016,133,8,31,31,40.21,40.21,40.21,22.28,,,,,,,,,,,,
08/21/2016,133,9,31.5,31.5,38.23,38.23,38.23,22.09,,,,,,,,,,,,
08/21/2016,133,10,32.2,32.2,35.37,35.37,35.37,21.8,,,,,,,,,,,,
